Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","1977","1977","ha","53421","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","1978","1978","ha","52700","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","1979","1979","ha","46604","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","1980","1980","ha","45702","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","1981","1981","ha","56295","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","1982","1982","ha","42740","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","1983","1983","ha","45443","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","1984","1984","ha","55423","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","1985","1985","ha","42526","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","1986","1986","ha","35953","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","1987","1987","ha","44499","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","1988","1988","ha","47244","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","1989","1989","ha","32235","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","1990","1990","ha","21192","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","1991","1991","ha","13713","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","1992","1992","ha","16142","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","1993","1993","ha","10686","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","1994","1994","ha","10014","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","1995","1995","ha","6073","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","1996","1996","ha","3011","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","1997","1997","ha","2587","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","1998","1998","ha","4975","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","1999","1999","ha","4439","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","2000","2000","ha","3759","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","2001","2001","ha","4810","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","2002","2002","ha","5844","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","2003","2003","ha","6421","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","2004","2004","ha","7094","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","2005","2005","ha","12489","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","2006","2006","ha","12682","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","2007","2007","ha","12415","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","2008","2008","ha","9430","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","2009","2009","ha","9415","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","2010","2010","ha","10470","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","2011","2011","ha","11263","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","2012","2012","ha","6589","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","2013","2013","ha","6612","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","2014","2014","ha","5856","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","2015","2015","ha","4625","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","2016","2016","ha","2926","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","2017","2017","ha","2056","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","2018","2018","ha","2152","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","782","Bastfibres, other","2019","2019","ha","1955","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1961","1961","ha","2580567","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1962","1962","ha","2716257","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1963","1963","ha","2982432","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1964","1964","ha","3130562","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1965","1965","ha","3272525","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1966","1966","ha","3324592","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1967","1967","ha","3650568","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1968","1968","ha","3663301","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1969","1969","ha","3633264","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1970","1970","ha","3484778","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1971","1971","ha","3936281","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1972","1972","ha","3971034","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1973","1973","ha","3815452","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1974","1974","ha","4288555","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1975","1975","ha","4145916","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1976","1976","ha","4059176","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1977","1977","ha","4551032","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1978","1978","ha","4617259","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1979","1979","ha","4212424","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1980","1980","ha","4643409","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1981","1981","ha","5026925","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1982","1982","ha","5926143","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1983","1983","ha","4064028","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1984","1984","ha","5320150","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1985","1985","ha","5315890","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1986","1986","ha","5477688","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1987","1987","ha","5221794","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1988","1988","ha","5764882","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1989","1989","ha","5175270","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1990","1990","ha","4680090","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1991","1991","ha","5433640","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1992","1992","ha","5148700","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1993","1993","ha","3884340","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1994","1994","ha","5471320","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1995","1995","ha","5006400","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1996","1996","ha","4300513","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1997","1997","ha","4401770","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1998","1998","ha","3313620","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","1999","1999","ha","4154194","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","2000","2000","ha","4332545","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","2001","2001","ha","3450347","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","2002","2002","ha","4140530","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","2003","2003","ha","4090568","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","2004","2004","ha","3978660","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","2005","2005","ha","3748656","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","2006","2006","ha","4034383","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","2007","2007","ha","3788279","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","2008","2008","ha","3781908","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","2009","2009","ha","4099991","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","2010","2010","ha","3423646","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","2011","2011","ha","3673162","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","2012","2012","ha","2709485","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","2013","2013","ha","2813506","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","2014","2014","ha","3185745","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","2015","2015","ha","2865396","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","2016","2016","ha","2587772","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","2017","2017","ha","2801248","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","2018","2018","ha","2837675","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","176","Beans, dry","2019","2019","ha","2610585","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","181","Broad beans, horse beans, dry","1961","1961","ha","114746","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","181","Broad beans, horse beans, dry","1962","1962","ha","120435","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","181","Broad beans, horse beans, dry","1963","1963","ha","141724","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","181","Broad beans, horse beans, dry","1964","1964","ha","139926","","Official data"
